icd,cc,version,year
S065X9S,167,10,2017
S066X0A,167,10,2017
S066X0S,167,10,2017
S066X1A,167,10,2017
S066X1S,167,10,2017
S066X2A,167,10,2017
S066X2S,167,10,2017
S066X3A,166,10,2017
S066X3S,167,10,2017
S066X4A,166,10,2017
S066X4S,167,10,2017
S066X5A,166,10,2017
S066X5S,167,10,2017
S066X6A,166,10,2017
S066X6S,167,10,2017
S066X9A,167,10,2017
S066X9S,167,10,2017
S06810A,167,10,2017
S06810S,167,10,2017
S06811A,167,10,2017
S06811S,167,10,2017
S06812A,167,10,2017
S06812S,167,10,2017
S06813A,166,10,2017
S06813S,167,10,2017
S06814A,166,10,2017
S06814S,167,10,2017
S06815A,166,10,2017
S06815S,167,10,2017
S06816A,166,10,2017
S06816S,167,10,2017
S06819A,167,10,2017
S06819S,167,10,2017
S06820A,167,10,2017
S06820S,167,10,2017
S06821A,167,10,2017
S06821S,167,10,2017
S06822A,167,10,2017
S06822S,167,10,2017
S06823A,166,10,2017
S06823S,167,10,2017
S06824A,166,10,2017
S06824S,167,10,2017
S06825A,166,10,2017
S06825S,167,10,2017
S06826A,166,10,2017
S06826S,167,10,2017
S06829A,167,10,2017
S06829S,167,10,2017
S06890A,167,10,2017
S06890S,167,10,2017
S06891A,167,10,2017
S06891S,167,10,2017
S06892A,167,10,2017
S06892S,167,10,2017
S06893A,166,10,2017
S06893S,167,10,2017
S06894A,166,10,2017
S06894S,167,10,2017
S06895A,166,10,2017
S06895S,167,10,2017
S06896A,166,10,2017
S06896S,167,10,2017
S06899A,167,10,2017
S06899S,167,10,2017
S069X0A,167,10,2017
S069X0S,167,10,2017
S069X1A,167,10,2017
S069X1S,167,10,2017
S069X2A,167,10,2017
S069X2S,167,10,2017
S069X3A,166,10,2017
S069X3S,167,10,2017
S069X4A,166,10,2017
S069X4S,167,10,2017
S069X5A,166,10,2017
S069X5S,167,10,2017
S069X6A,166,10,2017
S069X6S,167,10,2017
S069X9A,167,10,2017
S069X9S,167,10,2017
S12000A,169,10,2017
S12000B,169,10,2017
S12001A,169,10,2017
S12001B,169,10,2017
S1201XA,169,10,2017
S1201XB,169,10,2017
S1202XA,169,10,2017
S1202XB,169,10,2017
S12030A,169,10,2017
S12030B,169,10,2017
S12031A,169,10,2017
S12031B,169,10,2017
S12040A,169,10,2017
S12040B,169,10,2017
S12041A,169,10,2017
S12041B,169,10,2017
S12090A,169,10,2017
S12090B,169,10,2017
S12091A,169,10,2017
S12091B,169,10,2017
S12100A,169,10,2017
S12100B,169,10,2017
S12101A,169,10,2017
S12101B,169,10,2017
S12110A,169,10,2017
S12110B,169,10,2017
S12111A,169,10,2017
S12111B,169,10,2017
S12112A,169,10,2017
S12112B,169,10,2017
S12120A,169,10,2017
S12120B,169,10,2017
S12121A,169,10,2017
S12121B,169,10,2017
S12130A,169,10,2017
S12130B,169,10,2017
S12131A,169,10,2017
S12131B,169,10,2017
S1214XA,169,10,2017
S1214XB,169,10,2017
S12150A,169,10,2017
S12150B,169,10,2017
S12151A,169,10,2017
S12151B,169,10,2017
S12190A,169,10,2017
S12190B,169,10,2017
S12191A,169,10,2017
S12191B,169,10,2017
S12200A,169,10,2017
S12200B,169,10,2017
S12201A,169,10,2017
S12201B,169,10,2017
S12230A,169,10,2017
S12230B,169,10,2017
S12231A,169,10,2017
S12231B,169,10,2017
S1224XA,169,10,2017
S1224XB,169,10,2017
S12250A,169,10,2017
S12250B,169,10,2017
S12251A,169,10,2017
S12251B,169,10,2017
S12290A,169,10,2017
S12290B,169,10,2017
S12291A,169,10,2017
S12291B,169,10,2017
S12300A,169,10,2017
S12300B,169,10,2017
S12301A,169,10,2017
S12301B,169,10,2017
S12330A,169,10,2017
S12330B,169,10,2017
S12331A,169,10,2017
S12331B,169,10,2017
S1234XA,169,10,2017
S1234XB,169,10,2017
S12350A,169,10,2017
S12350B,169,10,2017
S12351A,169,10,2017
S12351B,169,10,2017
S12390A,169,10,2017
S12390B,169,10,2017
S12391A,169,10,2017
S12391B,169,10,2017
S12400A,169,10,2017
S12400B,169,10,2017
S12401A,169,10,2017
S12401B,169,10,2017
S12430A,169,10,2017
S12430B,169,10,2017
S12431A,169,10,2017
S12431B,169,10,2017
S1244XA,169,10,2017
S1244XB,169,10,2017
S12450A,169,10,2017
S12450B,169,10,2017
S12451A,169,10,2017
S12451B,169,10,2017
S12490A,169,10,2017
S12490B,169,10,2017
S12491A,169,10,2017
S12491B,169,10,2017
S12500A,169,10,2017
S12500B,169,10,2017
S12501A,169,10,2017
S12501B,169,10,2017
S12530A,169,10,2017
S12530B,169,10,2017
S12531A,169,10,2017
S12531B,169,10,2017
S1254XA,169,10,2017
S1254XB,169,10,2017
S12550A,169,10,2017
S12550B,169,10,2017
S12551A,169,10,2017
S12551B,169,10,2017
S12590A,169,10,2017
S12590B,169,10,2017
S12591A,169,10,2017
S12591B,169,10,2017
S12600A,169,10,2017
S12600B,169,10,2017
S12601A,169,10,2017
S12601B,169,10,2017
S12630A,169,10,2017
S12630B,169,10,2017
S12631A,169,10,2017
S12631B,169,10,2017
S1264XA,169,10,2017
S1264XB,169,10,2017
S12650A,169,10,2017
S12650B,169,10,2017
S12651A,169,10,2017
S12651B,169,10,2017
S12690A,169,10,2017
S12690B,169,10,2017
S12691A,169,10,2017
S12691B,169,10,2017
S128XXA,169,10,2017
S129XXA,169,10,2017
S140XXA,72,10,2017
S140XXD,72,10,2017
S140XXS,72,10,2017
S14101A,72,10,2017
S14101D,72,10,2017
S14101S,72,10,2017
S14102A,72,10,2017
S14102D,72,10,2017
S14102S,72,10,2017
S14103A,72,10,2017
S14103D,72,10,2017
S14103S,72,10,2017
S14104A,72,10,2017
S14104D,72,10,2017
S14104S,72,10,2017
S14105A,72,10,2017
S14105D,72,10,2017
S14105S,72,10,2017
S14106A,72,10,2017
S14106D,72,10,2017
S14106S,72,10,2017
S14107A,72,10,2017
S14107D,72,10,2017
S14107S,72,10,2017
S14108A,72,10,2017
S14108D,72,10,2017
S14108S,72,10,2017
S14109A,72,10,2017
S14109D,72,10,2017
S14109S,72,10,2017
S14111A,70,10,2017
S14111D,70,10,2017
S14111S,70,10,2017
S14112A,70,10,2017
S14112D,70,10,2017
S14112S,70,10,2017
S14113A,70,10,2017
S14113D,70,10,2017
S14113S,70,10,2017
S14114A,70,10,2017
S14114D,70,10,2017
S14114S,70,10,2017
S14115A,70,10,2017
S14115D,70,10,2017
S14115S,70,10,2017
S14116A,70,10,2017
S14116D,70,10,2017
S14116S,70,10,2017
S14117A,70,10,2017
S14117D,70,10,2017
S14117S,70,10,2017
S14118A,70,10,2017
S14118D,70,10,2017
S14118S,70,10,2017
S14119A,70,10,2017
S14119D,70,10,2017
S14119S,70,10,2017
S14121A,72,10,2017
S14121D,72,10,2017
S14121S,72,10,2017
S14122A,72,10,2017
S14122D,72,10,2017
S14122S,72,10,2017
S14123A,72,10,2017
S14123D,72,10,2017
S14123S,72,10,2017
S14124A,72,10,2017
S14124D,72,10,2017
S14124S,72,10,2017
S14125A,72,10,2017
S14125D,72,10,2017
S14125S,72,10,2017
S14126A,72,10,2017
S14126D,72,10,2017
S14126S,72,10,2017
S14127A,72,10,2017
S14127D,72,10,2017
S14127S,72,10,2017
S14128A,72,10,2017
S14128D,72,10,2017
S14128S,72,10,2017
S14129A,72,10,2017
S14129D,72,10,2017
S14129S,72,10,2017
S14131A,72,10,2017
S14131D,72,10,2017
S14131S,72,10,2017
S14132A,72,10,2017
S14132D,72,10,2017
S14132S,72,10,2017
S14133A,72,10,2017
S14133D,72,10,2017
S14133S,72,10,2017
S14134A,72,10,2017
S14134D,72,10,2017
S14134S,72,10,2017
S14135A,72,10,2017
S14135D,72,10,2017
S14135S,72,10,2017
S14136A,72,10,2017
S14136D,72,10,2017
S14136S,72,10,2017
S14137A,72,10,2017
S14137D,72,10,2017
S14137S,72,10,2017
S14138A,72,10,2017
S14138D,72,10,2017
S14138S,72,10,2017
S14139A,72,10,2017
S14139D,72,10,2017
S14139S,72,10,2017
S14141A,72,10,2017
S14141D,72,10,2017
S14141S,72,10,2017
S14142A,72,10,2017
S14142D,72,10,2017
S14142S,72,10,2017
S14143A,72,10,2017
S14143D,72,10,2017
S14143S,72,10,2017
S14144A,72,10,2017
S14144D,72,10,2017
S14144S,72,10,2017
S14145A,72,10,2017
S14145D,72,10,2017
S14145S,72,10,2017
S14146A,72,10,2017
S14146D,72,10,2017
S14146S,72,10,2017
S14147A,72,10,2017
S14147D,72,10,2017
S14147S,72,10,2017
S14148A,72,10,2017
S14148D,72,10,2017
S14148S,72,10,2017
S14149A,72,10,2017
S14149D,72,10,2017
S14149S,72,10,2017
S14151A,72,10,2017
S14151D,72,10,2017
S14151S,72,10,2017
S14152A,72,10,2017
S14152D,72,10,2017
S14152S,72,10,2017
S14153A,72,10,2017
S14153D,72,10,2017
S14153S,72,10,2017
S14154A,72,10,2017
S14154D,72,10,2017
S14154S,72,10,2017
S14155A,72,10,2017
S14155D,72,10,2017
S14155S,72,10,2017
S14156A,72,10,2017
S14156D,72,10,2017
S14156S,72,10,2017
S14157A,72,10,2017
S14157D,72,10,2017
S14157S,72,10,2017
S14158A,72,10,2017
S14158D,72,10,2017
S14158S,72,10,2017
S14159A,72,10,2017
S14159D,72,10,2017
S14159S,72,10,2017
S22000A,169,10,2017
S22000B,169,10,2017
S22001A,169,10,2017
S22001B,169,10,2017
S22002A,169,10,2017
S22002B,169,10,2017
S22008A,169,10,2017
S22008B,169,10,2017
S22009A,169,10,2017
S22009B,169,10,2017
S22010A,169,10,2017
S22010B,169,10,2017
S22011A,169,10,2017
S22011B,169,10,2017
S22012A,169,10,2017
S22012B,169,10,2017
S22018A,169,10,2017
S22018B,169,10,2017
S22019A,169,10,2017
S22019B,169,10,2017
S22020A,169,10,2017
S22020B,169,10,2017
S22021A,169,10,2017
S22021B,169,10,2017
S22022A,169,10,2017
S22022B,169,10,2017
S22028A,169,10,2017
S22028B,169,10,2017
S22029A,169,10,2017
S22029B,169,10,2017
S22030A,169,10,2017
S22030B,169,10,2017
S22031A,169,10,2017
S22031B,169,10,2017
S22032A,169,10,2017
S22032B,169,10,2017
S22038A,169,10,2017
S22038B,169,10,2017
S22039A,169,10,2017
S22039B,169,10,2017
S22040A,169,10,2017
S22040B,169,10,2017
S22041A,169,10,2017
S22041B,169,10,2017
S22042A,169,10,2017
S22042B,169,10,2017
S22048A,169,10,2017
S22048B,169,10,2017
S22049A,169,10,2017
S22049B,169,10,2017
S22050A,169,10,2017
S22050B,169,10,2017
S22051A,169,10,2017
S22051B,169,10,2017
S22052A,169,10,2017
S22052B,169,10,2017
S22058A,169,10,2017
S22058B,169,10,2017
S22059A,169,10,2017
S22059B,169,10,2017
S22060A,169,10,2017
S22060B,169,10,2017
S22061A,169,10,2017
S22061B,169,10,2017
S22062A,169,10,2017
S22062B,169,10,2017
S22068A,169,10,2017
S22068B,169,10,2017
S22069A,169,10,2017
S22069B,169,10,2017
S22070A,169,10,2017
S22070B,169,10,2017
S22071A,169,10,2017
S22071B,169,10,2017
S22072A,169,10,2017
S22072B,169,10,2017
S22078A,169,10,2017
S22078B,169,10,2017
S22079A,169,10,2017
S22079B,169,10,2017
S22080A,169,10,2017
S22080B,169,10,2017
S22081A,169,10,2017
S22081B,169,10,2017
S22082A,169,10,2017
S22082B,169,10,2017
S22088A,169,10,2017
S22088B,169,10,2017
S22089A,169,10,2017
S22089B,169,10,2017
S240XXA,72,10,2017
S240XXD,72,10,2017
S240XXS,72,10,2017
S24101A,72,10,2017
S24101D,72,10,2017
S24101S,72,10,2017
S24102A,72,10,2017
S24102D,72,10,2017
S24102S,72,10,2017
S24103A,72,10,2017
S24103D,72,10,2017
S24103S,72,10,2017
S24104A,72,10,2017
S24104D,72,10,2017
S24104S,72,10,2017
S24109A,72,10,2017
S24109D,72,10,2017
S24109S,72,10,2017
S24111A,71,10,2017
S24111D,71,10,2017
S24111S,71,10,2017
S24112A,71,10,2017
S24112D,71,10,2017
S24112S,71,10,2017
S24113A,71,10,2017
S24113D,71,10,2017
S24113S,71,10,2017
S24114A,71,10,2017
S24114D,71,10,2017
S24114S,71,10,2017
S24119A,71,10,2017
S24119D,71,10,2017
S24119S,71,10,2017
S24131A,72,10,2017
S24131D,72,10,2017
S24131S,72,10,2017
S24132A,72,10,2017
S24132D,72,10,2017
S24132S,72,10,2017
S24133A,72,10,2017
S24133D,72,10,2017
S24133S,72,10,2017
S24134A,72,10,2017
S24134D,72,10,2017
S24134S,72,10,2017
S24139A,72,10,2017
S24139D,72,10,2017
S24139S,72,10,2017
S24141A,72,10,2017
S24141D,72,10,2017
S24141S,72,10,2017
S24142A,72,10,2017
S24142D,72,10,2017
S24142S,72,10,2017
S24143A,72,10,2017
S24143D,72,10,2017
S24143S,72,10,2017
S24144A,72,10,2017
S24144D,72,10,2017
S24144S,72,10,2017
S24149A,72,10,2017
S24149D,72,10,2017
S24149S,72,10,2017
S24151A,72,10,2017
S24151D,72,10,2017
S24151S,72,10,2017
S24152A,72,10,2017
S24152D,72,10,2017
S24152S,72,10,2017
S24153A,72,10,2017
S24153D,72,10,2017
S24153S,72,10,2017
S24154A,72,10,2017
S24154D,72,10,2017
S24154S,72,10,2017
S24159A,72,10,2017
S24159D,72,10,2017
S24159S,72,10,2017
S32000A,169,10,2017
S32000B,169,10,2017
S32001A,169,10,2017
S32001B,169,10,2017
S32002A,169,10,2017
S32002B,169,10,2017
S32008A,169,10,2017
S32008B,169,10,2017
S32009A,169,10,2017
S32009B,169,10,2017
S32010A,169,10,2017
S32010B,169,10,2017
S32011A,169,10,2017
S32011B,169,10,2017
S32012A,169,10,2017
S32012B,169,10,2017
S32018A,169,10,2017
S32018B,169,10,2017
S32019A,169,10,2017
S32019B,169,10,2017
S32020A,169,10,2017
S32020B,169,10,2017
S32021A,169,10,2017
S32021B,169,10,2017
S32022A,169,10,2017
S32022B,169,10,2017
S32028A,169,10,2017
S32028B,169,10,2017
S32029A,169,10,2017
S32029B,169,10,2017
S32030A,169,10,2017
S32030B,169,10,2017
S32031A,169,10,2017
S32031B,169,10,2017
S32032A,169,10,2017
S32032B,169,10,2017
S32038A,169,10,2017
S32038B,169,10,2017
S32039A,169,10,2017
S32039B,169,10,2017
S32040A,169,10,2017
S32040B,169,10,2017
S32041A,169,10,2017
S32041B,169,10,2017
S32042A,169,10,2017
S32042B,169,10,2017
S32048A,169,10,2017
S32048B,169,10,2017
S32049A,169,10,2017
S32049B,169,10,2017
S32050A,169,10,2017
S32050B,169,10,2017
S32051A,169,10,2017
S32051B,169,10,2017
S32052A,169,10,2017
S32052B,169,10,2017
S32058A,169,10,2017
S32058B,169,10,2017
S32059A,169,10,2017
S32059B,169,10,2017
S3210XA,169,10,2017
S3210XB,169,10,2017
S32110A,169,10,2017
S32110B,169,10,2017
S32111A,169,10,2017
S32111B,169,10,2017
S32112A,169,10,2017
S32112B,169,10,2017
S32119A,169,10,2017
S32119B,169,10,2017
S32120A,169,10,2017
S32120B,169,10,2017
S32121A,169,10,2017
S32121B,169,10,2017
S32122A,169,10,2017
S32122B,169,10,2017
S32129A,169,10,2017
S32129B,169,10,2017
S32130A,169,10,2017
S32130B,169,10,2017
S32131A,169,10,2017
S32131B,169,10,2017
S32132A,169,10,2017
S32132B,169,10,2017
S32139A,169,10,2017
S32139B,169,10,2017
S3214XA,169,10,2017
S3214XB,169,10,2017
S3215XA,169,10,2017
S3215XB,169,10,2017
S3216XA,169,10,2017
S3216XB,169,10,2017
S3217XA,169,10,2017
S3217XB,169,10,2017
S3219XA,169,10,2017
S3219XB,169,10,2017
S322XXA,169,10,2017
S322XXB,169,10,2017
S32301A,170,10,2017
S32301B,170,10,2017
S32302A,170,10,2017
S32302B,170,10,2017
S32309A,170,10,2017
S32309B,170,10,2017
S32311A,170,10,2017
S32311B,170,10,2017
S32312A,170,10,2017
S32312B,170,10,2017
S32313A,170,10,2017
S32313B,170,10,2017
S32314A,170,10,2017
S32314B,170,10,2017
S32315A,170,10,2017
S32315B,170,10,2017
S32316A,170,10,2017
S32316B,170,10,2017
S32391A,170,10,2017
S32391B,170,10,2017
S32392A,170,10,2017
S32392B,170,10,2017
S32399A,170,10,2017
S32399B,170,10,2017
S32401A,170,10,2017
S32401B,170,10,2017
S32402A,170,10,2017
S32402B,170,10,2017
S32409A,170,10,2017
S32409B,170,10,2017
S32411A,170,10,2017
S32411B,170,10,2017
S32412A,170,10,2017
S32412B,170,10,2017
S32413A,170,10,2017
S32413B,170,10,2017
S32414A,170,10,2017
S32414B,170,10,2017
S32415A,170,10,2017
S32415B,170,10,2017
S32416A,170,10,2017
S32416B,170,10,2017
S32421A,170,10,2017
S32421B,170,10,2017
S32422A,170,10,2017
S32422B,170,10,2017
S32423A,170,10,2017
S32423B,170,10,2017
S32424A,170,10,2017
S32424B,170,10,2017
S32425A,170,10,2017
S32425B,170,10,2017
S32426A,170,10,2017
S32426B,170,10,2017
S32431A,170,10,2017
S32431B,170,10,2017
S32432A,170,10,2017
S32432B,170,10,2017
S32433A,170,10,2017
S32433B,170,10,2017
S32434A,170,10,2017
S32434B,170,10,2017
S32435A,170,10,2017
S32435B,170,10,2017
S32436A,170,10,2017
S32436B,170,10,2017
S32441A,170,10,2017
S32441B,170,10,2017
S32442A,170,10,2017
S32442B,170,10,2017
S32443A,170,10,2017
S32443B,170,10,2017
S32444A,170,10,2017
S32444B,170,10,2017
S32445A,170,10,2017
S32445B,170,10,2017
S32446A,170,10,2017
S32446B,170,10,2017
S32451A,170,10,2017
S32451B,170,10,2017
S32452A,170,10,2017
S32452B,170,10,2017
S32453A,170,10,2017
S32453B,170,10,2017
S32454A,170,10,2017
S32454B,170,10,2017
S32455A,170,10,2017
S32455B,170,10,2017
S32456A,170,10,2017
S32456B,170,10,2017
S32461A,170,10,2017
S32461B,170,10,2017
S32462A,170,10,2017
S32462B,170,10,2017
S32463A,170,10,2017
S32463B,170,10,2017
S32464A,170,10,2017
S32464B,170,10,2017
S32465A,170,10,2017
S32465B,170,10,2017
S32466A,170,10,2017
S32466B,170,10,2017
S32471A,170,10,2017
S32471B,170,10,2017
S32472A,170,10,2017
S32472B,170,10,2017
S32473A,170,10,2017
S32473B,170,10,2017
S32474A,170,10,2017
S32474B,170,10,2017
S32475A,170,10,2017
S32475B,170,10,2017
S32476A,170,10,2017
S32476B,170,10,2017
S32481A,170,10,2017
S32481B,170,10,2017
S32482A,170,10,2017
S32482B,170,10,2017
S32483A,170,10,2017
S32483B,170,10,2017
S32484A,170,10,2017
S32484B,170,10,2017
S32485A,170,10,2017
S32485B,170,10,2017
S32486A,170,10,2017
S32486B,170,10,2017
S32491A,170,10,2017
S32491B,170,10,2017
S32492A,170,10,2017
S32492B,170,10,2017
S32499A,170,10,2017
S32499B,170,10,2017
S32501A,170,10,2017
S32501B,170,10,2017
S32502A,170,10,2017
S32502B,170,10,2017
S32509A,170,10,2017
S32509B,170,10,2017
S32511A,170,10,2017
S32511B,170,10,2017
S32512A,170,10,2017
S32512B,170,10,2017
S32519A,170,10,2017
S32519B,170,10,2017
S32591A,170,10,2017
S32591B,170,10,2017
S32592A,170,10,2017
S32592B,170,10,2017
S32599A,170,10,2017
S32599B,170,10,2017
S32601A,170,10,2017
S32601B,170,10,2017
S32602A,170,10,2017
S32602B,170,10,2017
S32609A,170,10,2017
S32609B,170,10,2017
S32611A,170,10,2017
S32611B,170,10,2017
S32612A,170,10,2017
S32612B,170,10,2017
S32613A,170,10,2017
S32613B,170,10,2017
S32614A,170,10,2017
S32614B,170,10,2017
S32615A,170,10,2017
S32615B,170,10,2017
S32616A,170,10,2017
S32616B,170,10,2017
S32691A,170,10,2017
S32691B,170,10,2017
S32692A,170,10,2017
S32692B,170,10,2017
S32699A,170,10,2017
S32699B,170,10,2017
S32810A,170,10,2017
S32810B,170,10,2017
S32811A,170,10,2017
S32811B,170,10,2017
S3282XA,170,10,2017
S3282XB,170,10,2017
S3289XA,170,10,2017
S3289XB,170,10,2017
S329XXA,170,10,2017
S329XXB,170,10,2017
S3401XA,72,10,2017
S3401XD,72,10,2017
S3401XS,72,10,2017
S3402XA,72,10,2017
S3402XD,72,10,2017
S3402XS,72,10,2017
S34101A,72,10,2017
S34101D,72,10,2017
S34101S,72,10,2017
S34102A,72,10,2017
S34102D,72,10,2017
S34102S,72,10,2017
S34103A,72,10,2017
S34103D,72,10,2017
S34103S,72,10,2017
S34104A,72,10,2017
S34104D,72,10,2017
S34104S,72,10,2017
S34105A,72,10,2017
S34105D,72,10,2017
S34105S,72,10,2017
S34109A,72,10,2017
S34109D,72,10,2017
S34109S,72,10,2017
S34111A,72,10,2017
S34111D,72,10,2017
S34111S,72,10,2017
S34112A,72,10,2017
S34112D,72,10,2017
S34112S,72,10,2017
S34113A,72,10,2017
S34113D,72,10,2017
S34113S,72,10,2017
S34114A,72,10,2017
S34114D,72,10,2017
S34114S,72,10,2017
S34115A,72,10,2017
S34115D,72,10,2017
S34115S,72,10,2017
S34119A,72,10,2017
S34119D,72,10,2017
S34119S,72,10,2017
S34121A,72,10,2017
S34121D,72,10,2017
S34121S,72,10,2017
S34122A,72,10,2017
S34122D,72,10,2017
S34122S,72,10,2017
S34123A,72,10,2017
S34123D,72,10,2017
S34123S,72,10,2017
S34124A,72,10,2017
S34124D,72,10,2017
S34124S,72,10,2017
S34125A,72,10,2017
S34125D,72,10,2017
S34125S,72,10,2017
S34129A,72,10,2017
S34129D,72,10,2017
S34129S,72,10,2017
S34131A,72,10,2017
S34131D,72,10,2017
S34131S,72,10,2017
S34132A,72,10,2017
S34132D,72,10,2017
S34132S,72,10,2017
S34139A,72,10,2017
S34139D,72,10,2017
S34139S,72,10,2017
S343XXA,72,10,2017
S48011A,173,10,2017
S48011S,189,10,2017
S48012A,173,10,2017
S48012S,189,10,2017
S48019A,173,10,2017
S48019S,189,10,2017
S48021A,173,10,2017
S48021S,189,10,2017
S48022A,173,10,2017
S48022S,189,10,2017
S48029A,173,10,2017
S48029S,189,10,2017
S48111A,173,10,2017
S48111S,189,10,2017
S48112A,173,10,2017
S48112S,189,10,2017
S48119A,173,10,2017
S48119S,189,10,2017
S48121A,173,10,2017
S48121S,189,10,2017
S48122A,173,10,2017
S48122S,189,10,2017
S48129A,173,10,2017
S48129S,189,10,2017
S48911A,173,10,2017
S48911S,189,10,2017
S48912A,173,10,2017
S48912S,189,10,2017
S48919A,173,10,2017
S48919S,189,10,2017
S48921A,173,10,2017
S48921S,189,10,2017
S48922A,173,10,2017
S48922S,189,10,2017
S48929A,173,10,2017
S48929S,189,10,2017
S58011A,173,10,2017
S58011S,189,10,2017
S58012A,173,10,2017
S58012S,189,10,2017
S58019A,173,10,2017
S58019S,189,10,2017
S58021A,173,10,2017
S58021S,189,10,2017
S58022A,173,10,2017
S58022S,189,10,2017
S58029A,173,10,2017
S58029S,189,10,2017
S58111A,173,10,2017
S58111S,189,10,2017
S58112A,173,10,2017
S58112S,189,10,2017
S58119A,173,10,2017
S58119S,189,10,2017
S58121A,173,10,2017
S58121S,189,10,2017
S58122A,173,10,2017
S58122S,189,10,2017
S58129A,173,10,2017
S58129S,189,10,2017
S58911A,173,10,2017
S58911S,189,10,2017
S58912A,173,10,2017
S58912S,189,10,2017
S58919A,173,10,2017
S58919S,189,10,2017
S58921A,173,10,2017
S58921S,189,10,2017
S58922A,173,10,2017
S58922S,189,10,2017
S58929A,173,10,2017
S58929S,189,10,2017
S68011S,189,10,2017
S68012S,189,10,2017
S68019S,189,10,2017
S68021S,189,10,2017
S68022S,189,10,2017
S68029S,189,10,2017
S68110S,189,10,2017
S68111S,189,10,2017
S68112S,189,10,2017
S68113S,189,10,2017
S68114S,189,10,2017
S68115S,189,10,2017
S68116S,189,10,2017
S68117S,189,10,2017
S68118S,189,10,2017
S68119S,189,10,2017
S68120S,189,10,2017
S68121S,189,10,2017
S68122S,189,10,2017
S68123S,189,10,2017
S68124S,189,10,2017
S68125S,189,10,2017
S68126S,189,10,2017
S68127S,189,10,2017
S68128S,189,10,2017
S68129S,189,10,2017
S68411A,173,10,2017
S68411S,189,10,2017
S68412A,173,10,2017
S68412S,189,10,2017
S68419A,173,10,2017
S68419S,189,10,2017
S68421A,173,10,2017
S68421S,189,10,2017
S68422A,173,10,2017
S68422S,189,10,2017
S68429A,173,10,2017
S68429S,189,10,2017
S68511S,189,10,2017
S68512S,189,10,2017
S68519S,189,10,2017
S68521S,189,10,2017
S68522S,189,10,2017
S68529S,189,10,2017
S68610S,189,10,2017
S68611S,189,10,2017
S68612S,189,10,2017
S68613S,189,10,2017
S68614S,189,10,2017
S68615S,189,10,2017
S68616S,189,10,2017
S68617S,189,10,2017
S68618S,189,10,2017
S68619S,189,10,2017
S68620S,189,10,2017
S68621S,189,10,2017
S68622S,189,10,2017
S68623S,189,10,2017
S68624S,189,10,2017
S68625S,189,10,2017
S68626S,189,10,2017
S68627S,189,10,2017
S68628S,189,10,2017
S68629S,189,10,2017
S68711A,173,10,2017
S68711S,189,10,2017
S68712A,173,10,2017
S68712S,189,10,2017
S68719A,173,10,2017
S68719S,189,10,2017
S68721A,173,10,2017
S68721S,189,10,2017
S68722A,173,10,2017
S68722S,189,10,2017
S68729A,173,10,2017
S68729S,189,10,2017
S72001A,170,10,2017
S72001B,170,10,2017
S72001C,170,10,2017
S72002A,170,10,2017
S72002B,170,10,2017
S72002C,170,10,2017
S72009A,170,10,2017
S72009B,170,10,2017
S72009C,170,10,2017
S72011A,170,10,2017
S72011B,170,10,2017
S72011C,170,10,2017
S72012A,170,10,2017
S72012B,170,10,2017
S72012C,170,10,2017
S72019A,170,10,2017
S72019B,170,10,2017
S72019C,170,10,2017
S72021A,170,10,2017
S72021B,170,10,2017
S72021C,170,10,2017
S72022A,170,10,2017
S72022B,170,10,2017
S72022C,170,10,2017
S72023A,170,10,2017
S72023B,170,10,2017
S72023C,170,10,2017
S72024A,170,10,2017
S72024B,170,10,2017
S72024C,170,10,2017
S72025A,170,10,2017
S72025B,170,10,2017
S72025C,170,10,2017
S72026A,170,10,2017
S72026B,170,10,2017
S72026C,170,10,2017
S72031A,170,10,2017
S72031B,170,10,2017
S72031C,170,10,2017
S72032A,170,10,2017
S72032B,170,10,2017
S72032C,170,10,2017
S72033A,170,10,2017
S72033B,170,10,2017
S72033C,170,10,2017
S72034A,170,10,2017
S72034B,170,10,2017
S72034C,170,10,2017
S72035A,170,10,2017
S72035B,170,10,2017
S72035C,170,10,2017
S72036A,170,10,2017
S72036B,170,10,2017
S72036C,170,10,2017
S72041A,170,10,2017
S72041B,170,10,2017
S72041C,170,10,2017
S72042A,170,10,2017
S72042B,170,10,2017
S72042C,170,10,2017
S72043A,170,10,2017
S72043B,170,10,2017
S72043C,170,10,2017
S72044A,170,10,2017
S72044B,170,10,2017
S72044C,170,10,2017
S72045A,170,10,2017
S72045B,170,10,2017
S72045C,170,10,2017
S72046A,170,10,2017
S72046B,170,10,2017
S72046C,170,10,2017
S72051A,170,10,2017
S72051B,170,10,2017
S72051C,170,10,2017
S72052A,170,10,2017
S72052B,170,10,2017
S72052C,170,10,2017
S72059A,170,10,2017
S72059B,170,10,2017
S72059C,170,10,2017
S72061A,170,10,2017
S72061B,170,10,2017
S72061C,170,10,2017
S72062A,170,10,2017
S72062B,170,10,2017
S72062C,170,10,2017
S72063A,170,10,2017
S72063B,170,10,2017
S72063C,170,10,2017
S72064A,170,10,2017
S72064B,170,10,2017
S72064C,170,10,2017
S72065A,170,10,2017
S72065B,170,10,2017
S72065C,170,10,2017
S72066A,170,10,2017
S72066B,170,10,2017
S72066C,170,10,2017
S72091A,170,10,2017
S72091B,170,10,2017
S72091C,170,10,2017
S72092A,170,10,2017
S72092B,170,10,2017
